14 122 1
14 127 1
15 9 1
15 10 1
15 11 1
15 12 1
16 11 1
16 12 1
17 11 1
17 12 1
18 9 1
18 10 1
18 11 1
18 12 1
19 9 1
19 10 1
19 12 1
19 13 1
19 52 1
19 104 1
19 106 1
20 9 1
20 13 1
20 14 1
20 16 1
20 51 1
20 52 1
20 102 1
20 103 1
20 104 1
20 105 1
20 106 1
20 107 1
20 122 1
20 127 1
20 136 1
20 142 1
20 143 1
20 159 1
20 160 1
21 14 1
21 15 1
21 16 1
21 51 1
21 52 1
21 102 1
21 103 1
21 104 1
21 105 1
21 106 1
21 107 1
21 122 1
21 127 1
21 136 1
21 138 1
21 140 1
21 141 1
21 142 1
21 143 1
21 159 1
21 160 1
22 8 1
22 14 1
22 15 1
22 51 1
22 104 1
22 105 1
22 106 1
22 107 1
22 122 1
22 127 1
22 136 1
22 142 1
22 143 1
22 159 1
22 160 1
23 14 1
23 15 1
23 122 1
23 127 1
23 136 1
23 143 1
23 160 1
24 14 1
24 15 1
24 16 1
24 49 1
24 50 1
24 51 1
24 52 1
24 100 1
24 101 1
24 104 1
24 105 1
24 106 1
24 107 1
24 122 1
24 123 1
24 124 1
24 125 1
24 126 1
24 127 1
24 136 1
24 142 1
24 143 1
24 159 1
24 160 1
25 5 1
25 6 1
25 16 1
25 17 1
25 19 1
25 48 1
25 49 1
25 55 1
25 92 1
25 94 1
25 95 1
25 96 1
25 97 1
25 98 1
25 100 1
25 101 1
25 108 1
25 109 1
25 110 1
25 122 1
25 123 1
25 124 1
25 125 1
25 126 1
25 128 1
25 129 1
25 130 1
25 133 1
25 138 1
25 141 1
26 5 1
26 6 1
26 17 1
26 18 1
26 20 1
26 55 1
26 88 1
26 92 1
26 94 1
26 95 1
26 96 1
26 97 1
26 98 1
26 108 1
26 109 1
26 110 1
26 123 1
26 124 1
26 125 1
26 126 1
26 128 1
26 129 1
26 130 1
26 133 1
26 138 1
26 141 1
27 18 1
27 19 1
27 20 1
27 92 1
27 94 1
27 96 1
27 97 1
28 19 1
28 20 1
29 19 1
29 20 1
30 18 1
30 19 1
30 20 1
30 92 1
30 94 1
30 96 1
30 97 1
31 3 1
31 4 1
31 5 1
31 17 1
31 18 1
31 20 1
31 21 1
31 55 1
31 92 1
31 93 1
31 94 1
31 95 1
31 96 1
31 97 1
31 98 1
31 108 1
31 109 1
31 110 1
31 123 1
31 124 1
31 125 1
31 126 1
31 128 1
31 129 1
31 130 1
31 133 1
31 139 1
31 145 1
31 146 1
31 152 1
31 153 1
31 157 1
31 158 1
31 164 1
31 170 1
31 175 1
32 3 1
32 4 1
32 21 1
32 22 1
32 24 1
32 41 1
32 42 1
32 84 1
32 85 1
32 87 1
32 88 1
32 89 1
32 90 1
32 91 1
32 92 1
32 93 1
32 94 1
32 95 1
32 96 1
32 97 1
32 108 1
32 109 1
32 110 1
32 124 1
32 125 1
32 126 1
32 129 1
32 130 1
32 133 1
32 139 1
32 145 1
32 146 1
32 147 1
32 148 1
32 149 1
32 150 1
32 151 1
32 152 1
32 153 1
32 155 1
32 156 1
32 157 1
32 158 1
32 161 1
32 162 1
32 163 1
32 164 1
32 165 1
32 166 1
32 167 1
32 168 1
32 169 1
32 170 1
32 172 1
32 173 1
32 174 1
32 175 1
32 178 1
33 2 1
33 3 1
33 4 1
33 22 1
33 23 1
33 24 1
33 41 1
33 42 1
33 85 1
33 86 1
33 87 1
33 88 1
33 89 1
33 90 1
33 91 1
33 93 1
33 145 1
33 146 1
33 147 1
33 148 1
33 149 1
33 150 1
33 151 1
33 152 1
33 153 1
33 155 1
33 156 1
33 157 1
33 158 1
33 161 1
33 162 1
33 163 1
33 164 1
33 165 1
33 166 1
33 167 1
33 168 1
33 169 1
33 170 1
33 172 1
33 173 1
33 174 1
33 175 1
33 178 1
34 23 1
34 24 1
34 41 1
34 42 1
34 86 1
34 87 1
34 88 1
34 147 1
34 148 1
34 149 1
34 161 1
34 167 1
34 172 1
34 178 1
35 3 1
35 4 1
35 23 1
35 24 1
35 41 1
35 86 1
35 87 1
35 91 1
35 93 1
35 147 1
35 148 1
35 149 1
35 150 1
35 151 1
35 155 1
35 156 1
35 157 1
35 158 1
35 162 1
35 163 1
35 164 1
35 165 1
35 166 1
35 168 1
35 169 1
35 170 1
35 174 1
35 175 1
36 3 1
36 4 1
36 22 1
36 23 1
36 24 1
36 25 1
36 38 1
36 39 1
36 40 1
36 41 1
36 78 1
36 84 1
36 85 1
36 86 1
36 87 1
36 89 1
36 93 1
36 145 1
36 146 1
36 147 1
36 148 1
36 149 1
36 150 1
36 151 1
36 152 1
36 153 1
36 154 1
36 155 1
36 156 1
36 157 1
36 158 1
36 162 1
36 163 1
36 164 1
36 165 1
36 166 1
36 169 1
36 170 1
36 175 1
37 4 1
37 25 1
37 26 1
37 27 1
37 38 1
37 39 1
37 40 1
37 41 1
37 58 1
37 59 1
37 77 1
37 78 1
37 83 1
37 84 1
37 85 1
37 87 1
37 93 1
37 115 1
37 121 1
37 131 1
37 144 1
37 148 1
37 149 1
37 150 1
37 151 1
37 152 1
37 153 1
37 154 1
37 155 1
37 156 1
37 157 1
37 158 1
37 162 1
37 163 1
37 164 1
37 165 1
38 26 1
38 27 1
38 30 1
38 36 1
38 56 1
38 57 1
38 58 1
38 70 1
38 72 1
38 74 1
38 80 1
38 83 1
38 84 1
38 115 1
38 116 1
38 117 1
38 118 1
38 119 1
38 120 1
38 121 1
38 131 1
38 154 1
39 26 1
39 27 1
39 28 1
39 30 1
39 36 1
39 56 1
39 57 1
39 58 1
39 69 1
39 70 1
39 71 1
39 72 1
39 73 1
39 74 1
39 79 1
39 80 1
39 82 1
39 83 1
39 84 1
39 111 1
39 112 1
39 113 1
39 114 1
39 115 1
39 116 1
39 117 1
39 118 1
39 119 1
39 120 1
39 121 1
39 131 1
39 154 1
40 28 1
40 29 1
40 30 1
40 32 1
40 36 1
40 56 1
40 57 1
40 69 1
40 70 1
40 71 1
40 72 1
40 73 1
40 74 1
40 79 1
40 80 1
40 82 1
40 111 1
40 112 1
40 113 1
40 114 1
40 115 1
40 116 1
40 117 1
40 118 1
40 119 1
40 120 1
41 29 1
41 69 1
41 71 1
41 73 1
41 79 1
41 82 1
42 29 1
42 30 1
42 32 1
42 36 1
42 69 1
42 70 1
42 71 1
42 72 1
42 73 1
42 79 1
42 82 1
42 111 1
42 112 1
42 113 1
42 114 1
42 117 1
42 118 1
43 28 1
43 29 1
43 30 1
43 35 1
43 36 1
43 56 1
43 69 1
43 70 1
43 71 1
43 72 1
43 73 1
43 79 1
43 80 1
43 82 1
43 111 1
43 112 1
43 113 1
43 114 1
43 115 1
43 116 1
43 117 1
43 118 1
43 119 1
43 120 1
43 121 1
43 131 1
43 132 1
43 135 1
44 27 1
44 28 1
44 30 1
44 31 1
44 32 1
44 35 1
44 36 1
44 56 1
44 68 1
44 69 1
44 70 1
44 71 1
44 72 1
44 73 1
44 79 1
44 80 1
44 82 1
44 111 1
44 112 1
44 113 1
44 114 1
44 115 1
44 116 1
44 117 1
44 118 1
44 119 1
44 120 1
44 121 1
44 131 1
44 132 1
44 134 1
44 135 1
45 31 1
45 32 1
45 35 1
45 36 1
45 56 1
45 68 1
45 70 1
45 72 1
45 80 1
45 119 1
45 120 1
45 121 1
45 131 1
45 132 1
45 134 1
45 135 1
46 28 1
46 31 1
46 32 1
46 33 1
46 35 1
46 67 1
46 68 1
46 70 1
46 73 1
46 79 1
46 82 1
46 111 1
46 112 1
46 113 1
46 115 1
46 116 1
46 117 1
46 118 1
46 132 1
46 134 1
46 135 1
47 33 1
47 35 1
47 67 1
47 68 1
47 134 1
47 135 1
48 33 1
48 34 1
48 35 1
48 67 1
48 68 1
48 112 1
48 117 1
48 118 1
48 132 1
48 134 1
48 135 1
49 34 1
49 35 1
49 67 1
49 68 1
50 34 1
50 35 1
50 67 1
50 68 1
50 132 1
50 135 1
51 30 1
51 31 1
51 32 1
51 33 1
51 34 1
51 35 1
51 67 1
51 68 1
51 69 1
51 70 1
51 114 1
51 132 1
51 134 1
51 135 1
52 27 1
52 28 1
52 30 1
52 31 1
52 32 1
52 35 1
52 36 1
52 67 1
52 68 1
52 69 1
52 70 1
52 71 1
52 72 1
52 73 1
52 79 1
52 82 1
52 111 1
52 112 1
52 113 1
52 114 1
52 115 1
52 116 1
52 117 1
52 118 1
52 119 1
52 120 1
52 121 1
52 132 1
52 134 1
52 135 1
53 27 1
53 28 1
53 30 1
53 31 1
53 36 1
53 37 1
53 56 1
53 62 1
53 69 1
53 70 1
53 71 1
53 72 1
53 73 1
53 74 1
53 79 1
53 80 1
53 82 1
53 111 1
53 112 1
53 113 1
53 114 1
53 115 1
53 116 1
53 117 1
53 118 1
53 119 1
53 120 1
53 121 1
53 131 1
53 137 1
54 37 1
54 60 1
54 62 1
54 72 1
54 73 1
54 74 1
54 75 1
54 112 1
54 117 1
54 137 1
55 26 1
55 37 1
55 38 1
55 39 1
55 59 1
55 60 1
55 62 1
55 71 1
55 72 1
55 73 1
55 74 1
55 75 1
55 77 1
55 78 1
55 84 1
55 112 1
55 113 1
55 117 1
55 137 1
55 144 1
55 154 1
56 25 1
56 26 1
56 38 1
56 39 1
56 59 1
56 60 1
56 75 1
56 77 1
56 78 1
56 144 1
56 148 1
56 149 1
56 150 1
56 151 1
56 152 1
56 153 1
56 154 1
57 4 1
57 25 1
57 26 1
57 38 1
57 39 1
57 40 1
57 41 1
57 59 1
57 77 1
57 78 1
57 84 1
57 85 1
57 87 1
57 93 1
57 144 1
57 146 1
57 148 1
57 149 1
57 150 1
57 151 1
57 152 1
57 153 1
57 154 1
57 155 1
57 156 1
57 157 1
57 158 1
58 22 1
58 25 1
58 26 1
58 40 1
58 41 1
58 59 1
58 78 1
58 84 1
58 85 1
58 87 1
58 89 1
58 145 1
58 146 1
58 148 1
58 149 1
58 150 1
58 151 1
58 152 1
58 153 1
58 154 1
58 155 1
58 156 1
58 157 1
58 158 1
59 2 1
59 3 1
59 4 1
59 22 1
59 23 1
59 24 1
59 25 1
59 40 1
59 41 1
59 42 1
59 78 1
59 84 1
59 85 1
59 86 1
59 87 1
59 88 1
59 89 1
59 90 1
59 91 1
59 93 1
59 145 1
59 146 1
59 147 1
59 148 1
59 149 1
59 150 1
59 151 1
59 152 1
59 153 1
59 154 1
59 155 1
59 156 1
59 157 1
59 158 1
59 161 1
59 162 1
59 163 1
59 164 1
59 165 1
59 166 1
59 167 1
59 168 1
59 169 1
59 170 1
59 172 1
59 173 1
59 174 1
59 175 1
59 178 1
60 2 1
60 3 1
60 22 1
60 23 1
60 42 1
60 43 1
60 76 1
60 81 1
60 87 1
60 88 1
60 89 1
60 90 1
60 91 1
60 93 1
60 145 1
60 146 1
60 147 1
60 149 1
60 150 1
60 151 1
60 152 1
60 153 1
60 155 1
60 156 1
60 157 1
60 158 1
60 161 1
60 162 1
60 163 1
60 164 1
60 165 1
60 166 1
60 167 1
60 168 1
60 169 1
60 170 1
60 171 1
60 172 1
60 173 1
60 174 1
60 175 1
60 176 1
60 177 1
60 178 1
61 2 1
61 3 1
61 43 1
61 81 1
61 88 1
61 90 1
61 91 1
61 167 1
61 168 1
61 169 1
61 170 1
61 171 1
61 172 1
61 173 1
61 174 1
61 175 1
61 177 1
61 178 1
62 2 1
62 3 1
62 43 1
62 44 1
62 76 1
62 81 1
62 88 1
62 90 1
62 91 1
62 164 1
62 165 1
62 167 1
62 168 1
62 169 1
62 170 1
62 171 1
62 172 1
62 173 1
62 174 1
62 175 1
62 176 1
62 177 1
62 178 1
63 2 1
63 3 1
63 44 1
63 76 1
63 81 1
63 88 1
63 90 1
63 91 1
63 171 1
63 172 1
63 173 1
63 174 1
63 175 1
63 176 1
63 177 1
63 178 1
64 1 1
64 2 1
64 3 1
64 44 1
64 45 1
64 66 1
64 76 1
64 81 1
64 88 1
64 90 1
64 91 1
64 93 1
64 164 1
64 165 1
64 167 1
64 168 1
64 169 1
64 170 1
64 171 1
64 172 1
64 173 1
64 174 1
64 175 1
64 176 1
64 177 1
64 178 1
64 179 1
65 1 1
65 2 1
65 3 1
65 45 1
65 46 1
65 63 1
65 64 1
65 65 1
65 66 1
65 76 1
65 81 1
65 88 1
65 90 1
65 91 1
65 176 1
65 177 1
65 178 1
65 179 1
66 0 1
66 1 1
66 46 1
66 47 1
66 63 1
66 64 1
66 65 1
66 179 1
67 47 1
67 63 1
67 65 1
68 34 1
68 47 1
68 63 1
68 65 1
69 0 1
69 47 1
69 63 1
69 64 1
69 65 1
70 5 1
70 6 1
70 17 1
70 48 1
70 55 1
70 92 1
70 94 1
70 95 1
70 96 1
70 97 1
70 98 1
70 100 1
70 108 1
70 109 1
70 110 1
70 123 1
70 124 1
70 125 1
70 126 1
70 128 1
70 129 1
70 130 1
70 133 1
70 138 1
70 141 1
71 48 1
71 98 1
71 100 1
71 110 1
71 123 1
71 124 1
71 125 1
71 126 1
71 128 1
71 129 1
71 130 1
72 16 1
72 48 1
72 49 1
72 95 1
72 98 1
72 100 1
72 101 1
72 122 1
72 123 1
72 124 1
72 125 1
72 126 1
72 128 1
72 129 1
72 130 1
72 133 1
73 16 1
73 49 1
73 50 1
73 100 1
73 101 1
73 105 1
73 122 1
73 123 1
73 124 1
73 125 1
73 126 1
73 127 1
74 16 1
74 50 1
74 101 1
74 105 1
74 122 1
74 127 1
75 14 1
75 16 1
75 50 1
75 51 1
75 101 1
75 105 1
75 107 1
75 122 1
75 127 1
75 136 1
75 142 1
75 143 1
75 159 1
75 160 1
76 6 1
76 7 1
76 8 1
76 9 1
76 13 1
76 14 1
76 16 1
76 51 1
76 52 1
76 99 1
76 103 1
76 104 1
76 105 1
76 106 1
76 107 1
76 122 1
76 127 1
76 136 1
76 142 1
76 143 1
76 159 1
76 160 1
77 6 1
77 7 1
77 8 1
77 9 1
77 13 1
77 14 1
77 52 1
77 53 1
77 99 1
77 102 1
77 103 1
77 104 1
77 106 1
77 107 1
77 138 1
77 140 1
77 141 1
77 142 1
77 143 1
77 159 1
77 160 1
78 6 1
78 7 1
78 8 1
78 48 1
78 53 1
78 99 1
78 102 1
78 103 1
78 140 1
78 141 1
79 6 1
79 7 1
79 14 1
79 53 1
79 54 1
79 99 1
79 102 1
79 103 1
79 104 1
79 107 1
79 138 1
79 140 1
79 141 1
79 159 1
79 160 1
80 6 1
80 50 1
80 54 1
80 99 1
80 138 1
80 140 1
80 141 1
81 5 1
81 6 1
81 7 1
81 14 1
81 17 1
81 54 1
81 55 1
81 92 1
81 94 1
81 95 1
81 96 1
81 97 1
81 98 1
81 99 1
81 103 1
81 107 1
81 108 1
81 109 1
81 110 1
81 123 1
81 124 1
81 125 1
81 126 1
81 128 1
81 129 1
81 130 1
81 133 1
81 138 1
81 140 1
81 141 1
81 159 1
81 160 1
82 27 1
82 28 1
82 30 1
82 37 1
82 56 1
82 62 1
82 69 1
82 71 1
82 72 1
82 73 1
82 74 1
82 79 1
82 80 1
82 82 1
82 111 1
82 112 1
82 113 1
82 114 1
82 115 1
82 116 1
82 117 1
82 118 1
82 119 1
82 120 1
82 121 1
82 131 1
82 137 1
83 27 1
83 28 1
83 30 1
83 56 1
83 57 1
83 61 1
83 69 1
83 71 1
83 72 1
83 73 1
83 74 1
83 79 1
83 80 1
83 82 1
83 83 1
83 111 1
83 112 1
83 113 1
83 114 1
83 115 1
83 116 1
83 117 1
83 118 1
83 119 1
83 120 1
83 121 1
83 131 1
84 27 1
84 28 1
84 57 1
84 61 1
84 80 1
84 82 1
84 83 1
84 115 1
84 120 1
84 121 1
84 131 1
85 26 1
85 27 1
85 28 1
85 57 1
85 58 1
85 80 1
85 82 1
85 83 1
85 84 1
85 115 1
85 120 1
85 121 1
85 131 1
85 154 1
86 26 1
86 27 1
86 38 1
86 39 1
86 40 1
86 58 1
86 59 1
86 77 1
86 78 1
86 83 1
86 84 1
86 121 1
86 131 1
86 144 1
86 154 1
87 26 1
87 37 1
87 38 1
87 39 1
87 59 1
87 60 1
87 75 1
87 77 1
87 78 1
87 84 1
87 137 1
87 144 1
87 154 1
88 37 1
88 38 1
88 60 1
88 61 1
88 75 1
88 137 1
88 144 1
89 61 1
89 75 1
89 137 1
90 61 1
90 75 1
90 137 1
91 37 1
91 38 1
91 39 1
91 60 1
91 61 1
91 62 1
91 69 1
91 71 1
91 72 1
91 73 1
91 74 1
91 75 1
91 112 1
91 113 1
91 114 1
91 117 1
91 118 1
91 137 1
91 144 1
92 0 1
92 1 1
92 46 1
92 47 1
92 63 1
92 64 1
92 65 1
92 179 1
93 0 1
93 1 1
93 46 1
93 47 1
93 63 1
93 64 1
93 65 1
93 179 1
94 1 1
94 2 1
94 45 1
94 46 1
94 63 1
94 64 1
94 65 1
94 66 1
94 76 1
94 81 1
94 88 1
94 90 1
94 174 1
94 175 1
94 176 1
94 177 1
94 178 1
94 179 1
95 33 1
95 34 1
95 35 1
95 67 1
95 68 1
95 70 1
95 73 1
95 112 1
95 113 1
95 118 1
95 132 1
95 134 1
95 135 1
96 31 1
96 32 1
96 33 1
96 34 1
96 35 1
96 67 1
96 68 1
96 70 1
96 71 1
96 73 1
96 113 1
96 118 1
96 132 1
96 134 1
96 135 1
97 30 1
97 31 1
97 32 1
97 33 1
97 34 1
97 35 1
97 67 1
97 68 1
97 69 1
97 70 1
97 71 1
97 114 1
97 132 1
97 134 1
97 135 1
98 28 1
98 29 1
98 30 1
98 35 1
98 36 1
98 56 1
98 68 1
98 69 1
98 70 1
98 71 1
98 72 1
98 73 1
98 79 1
98 80 1
98 82 1
98 111 1
98 112 1
98 113 1
98 114 1
98 115 1
98 116 1
98 117 1
98 118 1
98 119 1
98 120 1
98 121 1
98 131 1
98 132 1
98 135 1
99 28 1
99 29 1
99 30 1
99 32 1
99 36 1
99 37 1
99 56 1
99 62 1
99 68 1
99 69 1
99 70 1
99 71 1
99 72 1
99 73 1
99 74 1
99 79 1
99 80 1
99 82 1
99 111 1
99 112 1
99 113 1
99 114 1
99 115 1
99 116 1
99 117 1
99 118 1
99 119 1
99 120 1
99 121 1
99 131 1
99 134 1
99 137 1
100 28 1
100 29 1
100 30 1
100 32 1
100 36 1
100 37 1
100 56 1
100 62 1
100 67 1
100 69 1
100 70 1
100 71 1
100 72 1
100 73 1
100 74 1
100 79 1
100 80 1
100 82 1
100 83 1
100 111 1
100 112 1
100 113 1
100 114 1
100 115 1
100 116 1
100 117 1
100 118 1
100 119 1
100 120 1
100 121 1
100 131 1
100 134 1
100 137 1
101 37 1
101 38 1
101 60 1
101 61 1
101 75 1
101 137 1
101 144 1
102 25 1
102 26 1
102 38 1
102 39 1
102 59 1
102 60 1
102 75 1
102 77 1
102 78 1
102 144 1
102 148 1
102 149 1
102 150 1
102 151 1
102 152 1
102 153 1
102 154 1
103 1 1
103 2 1
103 44 1
103 45 1
103 66 1
103 76 1
103 81 1
103 88 1
103 90 1
103 93 1
103 158 1
103 163 1
103 164 1
103 165 1
103 166 1
103 167 1
103 168 1
103 169 1
103 170 1
103 171 1
103 172 1
103 173 1
103 174 1
103 175 1
103 176 1
103 177 1
103 178 1
103 179 1
104 26 1
104 38 1
104 39 1
104 40 1
104 59 1
104 77 1
104 78 1
104 84 1
104 144 1
104 154 1
105 28 1
105 29 1
105 30 1
105 32 1
105 36 1
105 56 1
105 57 1
105 69 1
105 70 1
105 71 1
105 72 1
105 73 1
105 74 1
105 79 1
105 80 1
105 82 1
105 83 1
105 111 1
105 112 1
105 113 1
105 114 1
105 115 1
105 116 1
105 117 1
105 118 1
105 119 1
105 120 1
105 131 1
106 1 1
106 2 1
106 43 1
106 44 1
106 45 1
106 66 1
106 76 1
106 81 1
106 88 1
106 90 1
106 93 1
106 153 1
106 157 1
106 158 1
106 163 1
106 164 1
106 165 1
106 166 1
106 167 1
106 168 1
106 169 1
106 170 1
106 171 1
106 172 1
106 173 1
106 174 1
106 175 1
106 176 1
106 177 1
106 178 1
106 179 1
107 28 1
107 29 1
107 30 1
107 32 1
107 36 1
107 56 1
107 57 1
107 69 1
107 70 1
107 71 1
107 72 1
107 73 1
107 74 1
107 79 1
107 80 1
107 82 1
107 111 1
107 112 1
107 113 1
107 114 1
107 115 1
107 116 1
107 117 1
107 118 1
107 119 1
107 120 1
108 22 1
108 25 1
108 26 1
108 27 1
108 40 1
108 41 1
108 58 1
108 59 1
108 77 1
108 78 1
108 83 1
108 84 1
108 85 1
108 87 1
108 89 1
108 121 1
108 131 1
108 145 1
108 146 1
108 147 1
108 148 1
108 149 1
108 150 1
108 151 1
108 152 1
108 153 1
108 154 1
108 155 1
108 156 1
108 157 1
108 158 1
109 22 1
109 25 1
109 26 1
109 27 1
109 40 1
109 41 1
109 58 1
109 59 1
109 77 1
109 78 1
109 83 1
109 84 1
109 85 1
109 87 1
109 89 1
109 121 1
109 131 1
109 145 1
109 146 1
109 147 1
109 148 1
109 149 1
109 150 1
109 151 1
109 152 1
109 153 1
109 154 1
109 155 1
109 156 1
109 157 1
109 158 1
110 22 1
110 23 1
110 24 1
110 25 1
110 40 1
110 41 1
110 78 1
110 84 1
110 85 1
110 86 1
110 87 1
110 89 1
110 144 1
110 145 1
110 146 1
110 147 1
110 148 1
110 149 1
110 150 1
110 151 1
110 152 1
110 153 1
110 154 1
110 155 1
110 156 1
110 157 1
110 158 1
111 2 1
111 3 1
111 4 1
111 23 1
111 24 1
111 41 1
111 42 1
111 86 1
111 87 1
111 88 1
111 90 1
111 91 1
111 93 1
111 147 1
111 148 1
111 149 1
111 150 1
111 155 1
111 156 1
111 161 1
111 162 1
111 163 1
111 164 1
111 165 1
111 166 1
111 167 1
111 168 1
111 169 1
111 170 1
111 172 1
111 173 1
111 174 1
111 175 1
111 178 1
112 1 1
112 2 1
112 22 1
112 23 1
112 42 1
112 43 1
112 44 1
112 45 1
112 66 1
112 76 1
112 81 1
112 87 1
112 88 1
112 89 1
112 90 1
112 93 1
112 145 1
112 146 1
112 147 1
112 149 1
112 150 1
112 151 1
112 152 1
112 153 1
112 155 1
112 156 1
112 157 1
112 161 1
112 162 1
112 163 1
112 164 1
112 165 1
112 166 1
112 167 1
112 168 1
112 169 1
112 170 1
112 171 1
112 172 1
112 173 1
112 174 1
112 175 1
112 176 1
112 177 1
112 178 1
112 179 1
113 1 1
113 2 1
113 22 1
113 23 1
113 42 1
113 43 1
113 44 1
113 45 1
113 66 1
113 76 1
113 81 1
113 87 1
113 88 1
113 89 1
113 90 1
113 93 1
113 97 1
113 139 1
113 145 1
113 146 1
113 147 1
113 149 1
113 150 1
113 151 1
113 152 1
113 153 1
113 155 1
113 156 1
113 157 1
113 161 1
113 162 1
113 163 1
113 164 1
113 165 1
113 166 1
113 167 1
113 168 1
113 169 1
113 170 1
113 171 1
113 172 1
113 173 1
113 174 1
113 176 1
113 177 1
113 178 1
113 179 1
114 2 1
114 3 1
114 4 1
114 22 1
114 24 1
114 41 1
114 42 1
114 84 1
114 85 1
114 87 1
114 88 1
114 89 1
